experiment,condition,model,fold,seed,n_train,n_test,fit_seconds,predict_seconds,metric,value
C,c0,linear_svc,3,42,1600,400,0.0030447380004261504,0.00039064100019459147,mcc,0.5016977977548923
C,c0,linear_svc,3,42,1600,400,0.0030447380004261504,0.00039064100019459147,average_precision,0.6258711975669189
C,c0,linear_svc,3,42,1600,400,0.0030447380004261504,0.00039064100019459147,roc_auc,0.8895495495495496
C,c0,linear_svc,4,42,1600,400,0.003270152000368398,0.000502257999869471,accuracy,0.9475
C,c0,linear_svc,4,42,1600,400,0.003270152000368398,0.000502257999869471,recall,0.36666666666666664
C,c0,linear_svc,4,42,1600,400,0.003270152000368398,0.000502257999869471,precision,0.8461538461538461
C,c0,linear_svc,4,42,1600,400,0.003270152000368398,0.000502257999869471,f1,0.5116279069767442
C,c0,linear_svc,4,42,1600,400,0.003270152000368398,0.000502257999869471,balanced_accuracy,0.6806306306306307
C,c0,linear_svc,4,42,1600,400,0.003270152000368398,0.000502257999869471,mcc,0.536606247345715
C,c0,linear_svc,4,42,1600,400,0.003270152000368398,0.000502257999869471,average_precision,0.627940008044001
C,c0,linear_svc,4,42,1600,400,0.003270152000368398,0.000502257999869471,roc_auc,0.9031531531531533
C,c0,random_forest,0,42,1600,400,0.3328308410000318,0.009067803000107233,accuracy,0.95
C,c0,random_forest,0,42,1600,400,0.3328308410000318,0.009067803000107233,recall,0.41379310344827586
C,c0,random_forest,0,42,1600,400,0.3328308410000318,0.009067803000107233,precision,0.8
C,c0,random_forest,0,42,1600,400,0.3328308410000318,0.009067803000107233,f1,0.5454545454545454
C,c0,random_forest,0,42,1600,400,0.3328308410000318,0.009067803000107233,balanced_accuracy,0.7028534250395018
C,c0,random_forest,0,42,1600,400,0.3328308410000318,0.009067803000107233,mcc,0.5537609155747234
C,c0,random_forest,0,42,1600,400,0.3328308410000318,0.009067803000107233,average_precision,0.6800150713048331
C,c0,random_forest,0,42,1600,400,0.3328308410000318,0.009067803000107233,roc_auc,0.9251324472534621
C,c0,random_forest,1,42,1600,400,0.3330305129993576,0.01116665599965927,accuracy,0.98
C,c0,random_forest,1,42,1600,400,0.3330305129993576,0.01116665599965927,recall,0.7241379310344828
C,c0,random_forest,1,42,1600,400,0.3330305129993576,0.01116665599965927,precision,1.0
C,c0,random_forest,1,42,1600,400,0.3330305129993576,0.01116665599965927,f1,0.84
C,c0,random_forest,1,42,1600,400,0.3330305129993576,0.01116665599965927,balanced_accuracy,0.8620689655172413
C,c0,random_forest,1,42,1600,400,0.3330305129993576,0.01116665599965927,mcc,0.8419339033806177
C,c0,random_forest,1,42,1600,400,0.3330305129993576,0.01116665599965927,average_precision,0.9067338519397043
C,c0,random_forest,1,42,1600,400,0.3330305129993576,0.01116665599965927,roc_auc,0.9703504043126685
C,c0,random_forest,2,42,1600,400,0.315670011000293,0.008526249000169628,accuracy,0.9675
C,c0,random_forest,2,42,1600,400,0.315670011000293,0.008526249000169628,recall,0.5666666666666667
C,c0,random_forest,2,42,1600,400,0.315670011000293,0.008526249000169628,precision,1.0
C,c0,random_forest,2,42,1600,400,0.315670011000293,0.008526249000169628,f1,0.723404255319149
C,c0,random_forest,2,42,1600,400,0.315670011000293,0.008526249000169628,balanced_accuracy,0.7833333333333333
C,c0,random_forest,2,42,1600,400,0.315670011000293,0.008526249000169628,mcc,0.739886849486809
C,c0,random_forest,2,42,1600,400,0.315670011000293,0.008526249000169628,average_precision,0.8383234707120417
C,c0,random_forest,2,42,1600,400,0.315670011000293,0.008526249000169628,roc_auc,0.9352702702702702
C,c0,random_forest,3,42,1600,400,0.32884172599915473,0.00966951699956553,accuracy,0.96
C,c0,random_forest,3,42,1600,400,0.32884172599915473,0.00966951699956553,recall,0.5666666666666667
C,c0,random_forest,3,42,1600,400,0.32884172599915473,0.00966951699956553,precision,0.85
C,c0,random_forest,3,42,1600,400,0.32884172599915473,0.00966951699956553,f1,0.68
C,c0,random_forest,3,42,1600,400,0.32884172599915473,0.00966951699956553,balanced_accuracy,0.7792792792792793
C,c0,random_forest,3,42,1600,400,0.32884172599915473,0.00966951699956553,mcc,0.6750305122794804
